ID	NAME	EQUATION	Xexp_mean_normalized	XNlim_mean_normalized	Aexp_mean_normalized	ANlim_mean_normalized	GexpUrea_mean_normalized	GNlimUrea_mean_normalized
r_2272	3-hydroxyacyl-CoA dehydrogenase (3-oxohexanoyl-CoA)	NAD[p] + (R)-3-hydroxyhexanoyl-CoA[p] => H+[p] + NADH[p] + 3-oxohexanoyl-CoA[p]	1.1328169425596513e-05	0.00029865621855046354	7.880702388225865e-06	1.2063156343383047e-05	0.00024905857461616105	2.6508975520655955e-05
r_2273	3-hydroxyacyl-CoA dehydrogenase (3-oxooctanoyl-CoA)	NAD[p] + (R)-3-hydroxyoctanoyl-CoA[p] => H+[p] + NADH[p] + 3-oxooctanoyl-CoA[p]	1.1571501612333183e-05	0.000298709147972839	7.953551980073067e-06	1.2141250846353219e-05	0.00024914201048404565	2.6684138923994454e-05
r_2274	3-hydroxyacyl-CoA dehydrogenase (3-oxoicosanoyl-CoA)	NAD[p] + (R)-3-hydroxyicosanoyl-CoA[p] => H+[p] + NADH[p] + 3-oxoicosanoyl-CoA[p]	0.00012475033778899767	9.073455446987453e-05	9.489456453684597e-05	6.30735410642508e-05	0.00016817969343674787	0.0001690630085809784
r_2275	3-hydroxyacyl-CoA dehydrogenase (3-oxodocosanoyl-CoA)	NAD[p] + (R)-3-hydroxydocosanoyl-CoA[p] => H+[p] + NADH[p] + 3-oxodocosanoyl-CoA[p]	9.360050277787168e-05	6.098265172896469e-05	8.256502082407694e-05	5.24935944123457e-05	0.00013756808381251983	0.00013677163531473257
r_2276	3-hydroxyacyl-CoA dehydrogenase (3-oxotetracosanoyl-CoA)	NAD[p] + (R)-3-hydroxytetracosanoyl-CoA[p] => H+[p] + NADH[p] + 3-oxotetracosanoyl-CoA[p]	7.883007505692879e-05	4.4975871089788594e-05	7.298755629171027e-05	3.9814798456808234e-05	0.00010763437935415725	7.489188940918736e-05
r_2277	3-hydroxyacyl-CoA dehydrogenase (3-oxo-cis-hexadec-9-enoyl-CoA)	NAD[p] + (R)-3-hydroxy-cis-hexadec-9-enoyl-CoA[p] => H+[p] + NADH[p] + 3-oxo-cis-hexadec-9-enoyl-CoA[p]	4.599339535187016e-06	0.00013281697133364872	6.810668486820602e-06	2.660112725521455e-06	0.00019264037216951195	1.4519170474413253e-05
r_2278	3-hydroxyacyl-CoA dehydrogenase (3-oxo-cis-tetradec-7-enoyl-CoA)	NAD[p] + (R)-3-hydroxy-cis-tetradec-7-enoyl-CoA[p] => H+[p] + NADH[p] + 3-oxo-cis-tetradec-7-enoyl-CoA[p]	4.599339320899144e-06	0.00013281697133364872	6.810668486820602e-06	2.6601127255214755e-06	0.00019264037216951195	1.4519170474413253e-05
r_2279	3-hydroxyacyl-CoA dehydrogenase (3-oxo-cis-dodec-5-enoyl-CoA)	NAD[p] + (R)-3-hydroxy-cis-dodec-5-enoyl-CoA[p] => H+[p] + NADH[p] + 3-oxo-cis-dodec-5-enoyl-CoA[p]	4.599339320899139e-06	0.00013281697133364872	6.810668486820602e-06	2.660112725521486e-06	0.00019264037216951195	1.4519169967047418e-05
r_2280	3-hydroxyacyl-CoA dehydrogenase (3-oxo-cis-octadec-9-enoyl-CoA)	NAD[p] + (R)-3-hydroxy-cis-octadec-9-enoyl-CoA[p] => H+[p] + NADH[p] + 3-oxo-cis-octadec-9-enoyl-CoA[p]	2.56867305199809e-06	4.754928565956474e-05	9.47885840096817e-05	2.5443292343239167e-06	9.103275031534045e-05	1.347217989066574e-05
r_2281	3-hydroxyacyl-CoA dehydrogenase (3-oxo-cis-hexadec-7-enoyl-CoA)	NAD[p] + (R)-3-hydroxy-cis-hexadec-7-enoyl-CoA[p] => H+[p] + NADH[p] + 3-oxo-cis-hexadec-7-enoyl-CoA[p]	2.568673337715386e-06	4.754928565956474e-05	9.47885840096817e-05	2.5443292343239167e-06	9.103275031534045e-05	1.347217989066574e-05
r_2282	3-hydroxyacyl-CoA dehydrogenase (3-oxo-cis-tetradec-5-enoyl-CoA)	NAD[p] + (R)-3-hydroxy-cis-tetradec-5-enoyl-CoA[p] => H+[p] + NADH[p] + 3-oxo-cis-tetradec-5-enoyl-CoA[p]	2.5686713525893506e-06	4.754928565956474e-05	9.478858400965352e-05	2.5443299633815776e-06	9.103275031534084e-05	1.3472179890665372e-05
r_2283	acetyl-CoA C-acyltransferase (acetyl-CoA)	coenzyme A[p] + acetoacetyl-CoA[p] => 2 acetyl-CoA[p]	6.102614806842907e-06	0.0002822912755175779	6.191579735700265e-06	9.939790946304308e-06	0.00013090217690277448	1.0184293545664695e-05
r_2284	acetyl-CoA C-acyltransferase (butanoyl-CoA)	coenzyme A[p] + 3-oxohexanoyl-CoA[p] => acetyl-CoA[p] + butanoyl-CoA[p]	1.1328169425596513e-05	0.00029865621855046354	7.880702388225865e-06	1.2063156343383047e-05	0.00024905857461616105	2.6508975520655955e-05
r_2285	acetyl-CoA C-acyltransferase (hexanoyl-CoA)	coenzyme A[p] + 3-oxooctanoyl-CoA[p] => acetyl-CoA[p] + hexanoyl-CoA[p]	1.1571501612333183e-05	0.000298709147972839	7.953551980073067e-06	1.2141250846353219e-05	0.00024914201048404565	2.6684138923994454e-05
r_2286	acetyl-CoA C-acyltransferase (stearoyl-CoA)	coenzyme A[p] + 3-oxoicosanoyl-CoA[p] => acetyl-CoA[p] + stearoyl-CoA[p]	0.00012475033778899767	9.073455446987453e-05	9.489456453684597e-05	6.30735410642508e-05	0.00016817969343674787	0.0001690630085809784
r_2287	acetyl-CoA C-acyltransferase (icosanoyl-CoA)	coenzyme A[p] + 3-oxodocosanoyl-CoA[p] => acetyl-CoA[p] + icosanoyl-CoA[p]	9.360050277787168e-05	6.098265172896469e-05	8.256502082407694e-05	5.24935944123457e-05	0.00013756808381251983	0.00013677163531473257
r_2288	acetyl-CoA C-acyltransferase (docosanoyl-CoA)	coenzyme A[p] + 3-oxotetracosanoyl-CoA[p] => acetyl-CoA[p] + docosanoyl-CoA[p]	7.883007505692879e-05	4.4975871089788594e-05	7.298755629171027e-05	3.9814798456808234e-05	0.00010763437935415725	7.489188940918736e-05
r_2289	acetyl-CoA C-acyltransferase (cis-tetradec-7-enoyl-CoA)	coenzyme A[p] + 3-oxo-cis-hexadec-9-enoyl-CoA[p] => acetyl-CoA[p] + cis-tetradec-7-enoyl-CoA[p]	4.599339535187016e-06	0.00013281697133364872	6.810668486820602e-06	2.660112725521455e-06	0.00019264037216951195	1.4519170474413253e-05
r_2290	acetyl-CoA C-acyltransferase (cis-dodec-5-enoyl-CoA)	coenzyme A[p] + 3-oxo-cis-tetradec-7-enoyl-CoA[p] => acetyl-CoA[p] + cis-dodec-5-enoyl-CoA[p]	4.599339320899144e-06	0.00013281697133364872	6.810668486820602e-06	2.6601127255214755e-06	0.00019264037216951195	1.4519170474413253e-05
r_2291	acetyl-CoA C-acyltransferase (cis-dec-3-enoyl-CoA)	coenzyme A[p] + 3-oxo-cis-dodec-5-enoyl-CoA[p] => acetyl-CoA[p] + cis-dec-3-enoyl-CoA[p]	4.599339320899139e-06	0.00013281697133364872	6.810668486820602e-06	2.660112725521486e-06	0.00019264037216951195	1.4519169967047418e-05
r_2292	acetyl-CoA C-acyltransferase (cis-hexadec-7-enoyl-CoA)	coenzyme A[p] + 3-oxo-cis-octadec-9-enoyl-CoA[p] => acetyl-CoA[p] + cis-hexadec-7-enoyl-CoA[p]	2.56867305199809e-06	4.754928565956474e-05	9.47885840096817e-05	2.5443292343239167e-06	9.103275031534045e-05	1.347217989066574e-05
r_2293	acetyl-CoA C-acyltransferase (cis-tetradec-5-enoyl-CoA)	coenzyme A[p] + 3-oxo-cis-hexadec-7-enoyl-CoA[p] => acetyl-CoA[p] + cis-tetradec-5-enoyl-CoA[p]	2.568673337715386e-06	4.754928565956474e-05	9.47885840096817e-05	2.5443292343239167e-06	9.103275031534045e-05	1.347217989066574e-05
r_2294	acetyl-CoA C-acyltransferase (cis-dodec-3-enoyl-CoA)	coenzyme A[p] + 3-oxo-cis-tetradec-5-enoyl-CoA[p] => acetyl-CoA[p] + cis-dodec-3-enoyl-CoA[p]	2.5686713525893506e-06	4.754928565956474e-05	9.478858400965352e-05	2.5443299633815776e-06	9.103275031534084e-05	1.3472179890665372e-05
r_2295	delta3,delta2-enoyl-CoA isomerase (cis-dec-3-enoyl-CoA)	cis-dec-3-enoyl-CoA[p] => trans-dec-2-enoyl-CoA[p]	4.599339320899139e-06	0.00013281697133364872	6.8106684869000505e-06	2.660112725521486e-06	0.00019264037216951195	1.4519170290675615e-05
r_2296	delta3,delta2-enoyl-CoA isomerase (trans-2,cis-5-dodecadienoyl-CoA)	trans-2,cis-5-dodecadienoyl-CoA[p] => trans-3,cis-5-dodecadienoyl-CoA[p]	0.0	0.0	0.0	0.0	0.0	0.0
r_2297	delta3,delta2-enoyl-CoA isomerase (trans-dodec-3-enoyl-CoA)	trans-dodec-3-enoyl-CoA[p] => trans-dodec-2-enoyl-CoA[p]	0.0	0.0	0.0	0.0	0.0	0.0
r_2298	delta3,delta2-enoyl-CoA isomerase (cis-dodec-3-enoyl-CoA)	cis-dodec-3-enoyl-CoA[p] => trans-dodec-2-enoyl-CoA[p]	2.5686712137133565e-06	4.754928565956474e-05	9.478858400965352e-05	2.5443299633815776e-06	9.103275021663135e-05	1.3472179890665397e-05
r_2299	delta3,delta2-enoyl-CoA isomerase (trans-2,cis-5-tetradecadienoyl-CoA)	trans-2,cis-5-tetradecadienoyl-CoA[p] => trans-3,cis-5-tetradecadienoyl-CoA[p]	0.0	0.0	0.0	0.0	0.0	0.0
r_2300	delta3,delta2-enoyl-CoA isomerase (trans-tetradec-3-enoyl-CoA)	trans-tetradec-3-enoyl-CoA[p] => trans-tetradec-2-enoyl-CoA[p]	0.0	0.0	0.0	0.0	0.0	0.0
r_2303	2,4-dienoyl-CoA reductase (trans-2,trans-4-dodecadienoyl-CoA)	H+[p] + NADPH[p] + trans-2,trans-4-dodecadienoyl-CoA[p] => NADP(+)[p] + trans-dodec-3-enoyl-CoA[p]	0.0	0.0	0.0	0.0	0.0	0.0
r_2304	2,4-dienoyl-CoA reductase (trans-2,trans-4-tetradecadienoyl-CoA)	H+[p] + NADPH[p] + trans-2,trans-4-tetradecadienoyl-CoA[p] => NADP(+)[p] + trans-tetradec-3-enoyl-CoA[p]	0.0	0.0	0.0	0.0	0.0	0.0
r_2305	cis-aconitate(3-) to isocitrate	cis-aconitate[c] + H2O[c] <=> isocitrate[c]	0.07608628652601941	0.05038711346756954	0.6346369191354572	0.6449157853583657	0.2847793401809674	0.08880193653490438
r_2316	glycerol-3-phosphate acyltransferase (16:0), lipid particle	glycerol 3-phosphate[lp] + palmitoyl-CoA[lp] => coenzyme A[lp] + 1-acyl-sn-glycerol 3-phosphate (16:0)[lp]	2.962437188686689e-06	7.2357295392023855e-06	1.4589083577511604e-05	0.00014498956886344202	3.345459337684273e-06	0.0017589729771157086
r_2318	glycerol-3-phosphate acyltransferase (18:0), lipid particle	glycerol 3-phosphate[lp] + stearoyl-CoA[lp] => coenzyme A[lp] + 1-acyl-sn-glycerol 3-phosphate (18:0)[lp]	3.1991456898962007e-06	4.304941505141718e-06	2.069921221728872e-05	0.00022681649849850668	1.7054761439602025e-06	0.0031256206620811143
r_2320	dihydroxyacetone phosphate acyltransferase (16:0), lipid particle	dihydroxyacetone phosphate[lp] + palmitoyl-CoA[lp] => coenzyme A[lp] + acylglycerone phosphate (16:0)[lp]	3.1350064457891325e-07	0.0	3.0875303779449924e-07	1.1349410569127995e-06	2.0567664708236383e-07	6.987354964387797e-07
r_2322	dihydroxyacetone phosphate acyltransferase (18:0), lipid particle	dihydroxyacetone phosphate[lp] + stearoyl-CoA[lp] => coenzyme A[lp] + acylglycerone phosphate (18:0)[lp]	1.5553508566794508e-07	2.8174520149930825e-08	3.1275272358383584e-06	1.7459021105222046e-06	3.8735089764698797e-07	8.314123918677254e-06
r_2328	acyl dhap reductase (16:0), lipid particle	H+[lp] + acylglycerone phosphate (16:0)[lp] + NADPH[lp] => 1-acyl-sn-glycerol 3-phosphate (16:0)[lp] + NADP(+)[lp]	3.1350064457891325e-07	0.0	3.0875303779449924e-07	1.1349410569127995e-06	2.0567664708236383e-07	6.987354964387797e-07
r_2330	acyl dhap reductase (18:0), lipid particle	H+[lp] + acylglycerone phosphate (18:0)[lp] + NADPH[lp] => 1-acyl-sn-glycerol 3-phosphate (18:0)[lp] + NADP(+)[lp]	1.5553508566794508e-07	2.8174520149919278e-08	3.1275272358383584e-06	1.7459021105222046e-06	3.8735089764698754e-07	8.314123918677254e-06
r_2340	1-acyl-sn-glycerol-3-phosphate acyltransferase (1-16:0, 2-18:1), lipid particle	oleoyl-CoA[lp] + 1-acyl-sn-glycerol 3-phosphate (16:0)[lp] => coenzyme A[lp] + phosphatidate (1-16:0, 2-18:1)[lp]	1.3255944787207555e-06	3.9147905777198545e-06	4.0299243921713895e-07	3.8389782089773224e-06	3.456915881725619e-07	0.00014914361438170428
r_2342	1-acyl-sn-glycerol-3-phosphate acyltransferase (1-18:0, 2-18:1), lipid particle	oleoyl-CoA[lp] + 1-acyl-sn-glycerol 3-phosphate (18:0)[lp] => coenzyme A[lp] + phosphatidate (1-18:0, 2-18:1)[lp]	1.5554185216869225e-06	3.135453303260243e-06	1.0976178702429237e-05	2.4808599603041714e-05	4.616009705799157e-07	0.002366601706230623
r_2353	PA phosphatase (1-16:0, 2-18:1), vacuolar membrane	H2O[vm] + phosphatidate (1-16:0, 2-18:1)[vm] => phosphate[vm] + diglyceride (1-16:0, 2-18:1)[vm]	5.9185845896078304e-05	0.0003093379665844455	0.0	5.4407835656383104e-05	9.157915875413486e-05	0.0002751177319295865
r_2357	PA phosphatase (1-18:0, 2-18:1), vacuolar membrane	H2O[vm] + phosphatidate (1-18:0, 2-18:1)[vm] => phosphate[vm] + diglyceride (1-18:0, 2-18:1)[vm]	5.929040462166542e-05	0.00010364921381347372	2.7079451161971415e-05	0.0	0.0	0.0011048732507104064
r_2401	diacylglycerol acyltransferase (1-16:0, 2-18:1, 3-16:0), lipid particle	palmitoyl-CoA[lp] + diglyceride (1-16:0, 2-18:1)[lp] => coenzyme A[lp] + triglyceride (1-16:0, 2-18:1, 3-16:0)[lp]	5.875950287502291e-16	0.0	0.0	4.1721857638538103e-07	0.0	8.605660643206449e-06
r_2405	diacylglycerol acyltransferase (1-18:0, 2-18:1, 3-16:0), lipid particle	palmitoyl-CoA[lp] + diglyceride (1-18:0, 2-18:1)[lp] => coenzyme A[lp] + triglyceride (1-18:0, 2-18:1, 3-16:0)[lp]	7.412835012038471e-06	0.0	2.560969086342291e-06	5.584717308493288e-07	2.8675073092120215e-06	2.579931459986317e-05
r_2417	diacylglycerol acyltransferase (1-16:0, 2-18:1, 3-18:0), lipid particle	stearoyl-CoA[lp] + diglyceride (1-16:0, 2-18:1)[lp] => coenzyme A[lp] + triglyceride (1-16:0, 2-18:1, 3-18:0)[lp]	5.696775704004065e-06	0.0	8.536875730849177e-07	0.0	0.0	0.0
r_2421	diacylglycerol acyltransferase (1-18:0, 2-18:1, 3-18:0), lipid particle	stearoyl-CoA[lp] + diglyceride (1-18:0, 2-18:1)[lp] => coenzyme A[lp] + triglyceride (1-18:0, 2-18:1, 3-18:0)[lp]	1.8532455433307886e-06	6.453336215369105e-06	8.536872497940765e-07	1.1251213856973728e-06	0.0	8.60419425322152e-06
r_2425	diacylglycerol acyltransferase (1-16:0, 2-18:1, 3-18:1), lipid particle	oleoyl-CoA[lp] + diglyceride (1-16:0, 2-18:1)[lp] => coenzyme A[lp] + triglyceride (1-16:0, 2-18:1, 3-18:1)[lp]	0.0	9.561594827817995e-06	5.903068938821034e-07	0.0	2.8012116024744616e-06	8.377449140272272e-06
r_2429	diacylglycerol acyltransferase (1-18:0, 2-18:1, 3-18:1), lipid particle	oleoyl-CoA[lp] + diglyceride (1-18:0, 2-18:1)[lp] => coenzyme A[lp] + triglyceride (1-18:0, 2-18:1, 3-18:1)[lp]	0.0	3.22724618434141e-06	8.535335507240693e-07	0.0	2.8677532752797258e-06	8.605988704752411e-06
r_2444	CDP-diacylglycerol synthase (1-16:0, 2-18:1), mitochondrial membrane	CTP[mm] + H+[mm] + phosphatidate (1-16:0, 2-18:1)[mm] <=> diphosphate[mm] + CDP-diacylglycerol (1-16:0, 2-18:1)[mm]	3.0633796574512335e-05	3.593614805195786e-05	2.052357644910779e-05	9.121992828702499e-06	1.1999824699673366e-05	9.782531217816626e-05
r_2468	PS decarboxylase (1-16:0, 2-18:1), mitochondrial membrane	H+[mm] + phosphatidyl-L-serine (1-16:0, 2-18:1)[mm] => carbon dioxide[mm] + phosphatidylethanolamine (1-16:0, 2-18:1)[mm]	9.254293304486528e-05	7.372142893127802e-06	2.175074973965208e-05	5.65247278818447e-07	6.337016867192008e-05	8.356446158455685e-07
r_2470	PS decarboxylase (1-18:0, 2-18:1), mitochondrial membrane	H+[mm] + phosphatidyl-L-serine (1-18:0, 2-18:1)[mm] => carbon dioxide[mm] + phosphatidylethanolamine (1-18:0, 2-18:1)[mm]	0.00011173771736676964	0.00010568537079642284	3.2374656822536036e-05	9.37942147989988e-07	5.874311702770577e-05	8.80863411905144e-07
r_2484	PS decarboxylase (1-16:0, 2-18:1), vacuolar membrane	H+[vm] + phosphatidyl-L-serine (1-16:0, 2-18:1)[vm] => carbon dioxide[vm] + phosphatidylethanolamine (1-16:0, 2-18:1)[vm]	7.07706938457054e-06	3.77052535627153e-07	1.385563619256415e-06	2.5669500866633482e-08	0.0	4.999282707130184e-07
r_2486	PS decarboxylase (1-18:0, 2-18:1), vacuolar membrane	H+[vm] + phosphatidyl-L-serine (1-18:0, 2-18:1)[vm] => carbon dioxide[vm] + phosphatidylethanolamine (1-18:0, 2-18:1)[vm]	7.0771095757272905e-06	0.0	1.1409633076698006e-06	0.0	1.2443325194075967e-05	0.0
r_2540	phosphatidylglycerolphosphate synthase (1-16:0, 2-18:1), mitochondrial membrane	CDP-diacylglycerol (1-16:0, 2-18:1)[mm] + glycerol 3-phosphate[mm] => H+[mm] + CMP[mm] + 3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate (1-16:0, 2-18:1)[mm]	3.037477760751957e-05	1.783709939381264e-05	2.0442647651718566e-05	4.582392651784988e-06	1.1803843921004824e-05	4.888878234515763e-05
r_2546	PGP phosphatase (1-16:0, 2-18:1), mitochondrial membrane	3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate (1-16:0, 2-18:1)[mm] + H2O[mm] => phosphate[mm] + phosphatidylglycerol (1-16:0, 2-18:1)[mm]	3.037477760751957e-05	1.783709939381264e-05	2.0442647651718566e-05	4.582392651784988e-06	1.1803843921004824e-05	4.888878234515763e-05
r_2576	CL synthase (1-16:0, 2-18:1, 3-16:0, 4-18:1), mitochondrial membrane	CDP-diacylglycerol (1-16:0, 2-18:1)[mm] + phosphatidylglycerol (1-16:0, 2-18:1)[mm] => H+[mm] + CMP[mm] + cardiolipin (1-16:0, 2-18:1, 3-16:0, 4-18:1)[mm]	1.819542560478356e-07	1.65586540247588e-05	4.881780750130168e-08	4.4640079733361696e-06	1.0528527921639296e-07	4.776487441354727e-05
r_2600	CL (1-16:0, 2-18:1, 3-16:0, 4-18:1) phospholipase (1-position), mitochondrial membrane	H2O[mm] + cardiolipin (1-16:0, 2-18:1, 3-16:0, 4-18:1)[mm] => H+[mm] + palmitate[mm] + monolysocardiolipin (2-18:1, 3-16:0, 4-18:1)[mm]	1.819542560478356e-07	1.65586540247588e-05	4.881780750130168e-08	4.464007973336143e-06	1.0528527921639296e-07	4.776487441354727e-05
r_2704	MLCL (2-18:1, 3-16:0, 4-18:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane	monolysocardiolipin (2-18:1, 3-16:0, 4-18:1)[mm] + phosphatidylcholine (1-16:0, 2-18:1)[mm] <=> 1-acylglycerophosphocholine (16:0)[mm] + cardiolipin (1-18:1, 2-18:1, 3-16:0, 4-18:1)[mm]	1.819542560478356e-07	1.65586540247588e-05	4.881780750130168e-08	4.464007973336143e-06	1.0528527921639296e-07	4.776487441354727e-05
r_2813	lysoPC acyltransferase (1-16:0, 2-18:1), mitochondrial membrane	1-acylglycerophosphocholine (16:0)[mm] + oleoyl-CoA[mm] => phosphatidylcholine (1-16:0, 2-18:1)[mm] + coenzyme A[mm]	2.702850707279606e-05	4.549246173099023e-05	8.904020694148728e-06	9.56259432348614e-06	2.0104601642633326e-05	0.00010286661480674553
r_2817	lysoPC acyltransferase (1-18:0, 2-18:1), mitochondrial membrane	1-acylglycerophosphocholine (18:0)[mm] + oleoyl-CoA[mm] => phosphatidylcholine (1-18:0, 2-18:1)[mm] + coenzyme A[mm]	0.0	0.0	0.0	0.0	0.0	0.0
r_2824	phosphatidylinositol 4-kinase (1-16:0, 2-18:1), cell envelope	ATP[ce] + 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[ce] => H+[ce] + ADP[ce] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)[ce]	1.2150521652158367e-05	2.3240743039038143e-05	4.6919870856021225e-06	3.313126650348339e-06	2.1122730211538546e-05	0.00010285131285421964
r_2826	phosphatidylinositol 4-kinase (1-18:0, 2-18:1), cell envelope	ATP[ce] + 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[ce] => H+[ce] + ADP[ce] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)[ce]	1.4659685394238617e-05	1.3588732815635677e-05	5.035727694507844e-06	2.522390834017383e-06	1.4555678590303939e-05	6.227029341431338e-05
r_2832	phosphatidylinositol 4-kinase (1-16:0, 2-18:1), vacuolar membrane	ATP[vm] + 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[vm] => H+[vm] + ADP[vm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)[vm]	0.0	0.0	0.0	0.0	0.0	0.0
r_2834	phosphatidylinositol 4-kinase (1-18:0, 2-18:1), vacuolar membrane	ATP[vm] + 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[vm] => H+[vm] + ADP[vm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)[vm]	0.0	0.0	0.0	0.0	0.0	0.0
r_2840	phosphatidylinositol 4-kinase (1-16:0, 2-18:1), Golgi membrane	ATP[gm] + 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[gm] => H+[gm] + ADP[gm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)[gm]	1.7003080164412107e-06	5.9208471734313685e-06	3.497575662116504e-07	5.514777002789232e-07	2.630903017896667e-06	3.664231719111816e-05
r_2842	phosphatidylinositol 4-kinase (1-18:0, 2-18:1), Golgi membrane	ATP[gm] + 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[gm] => H+[gm] + ADP[gm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)[gm]	3.8522756213175644e-06	5.9208817315325815e-06	1.3848980268067765e-06	1.771043935890762e-06	0.0	9.174910136744003e-06
r_2848	phosphatidylinositol 4-kinase (1-16:0, 2-18:1), nucleus	ATP[n] + 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[n] => ADP[n] + H+[n] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)[n]	5.275180683329712e-07	0.0	3.4343835898678826e-08	4.446627148393179e-08	0.0	8.181524763207409e-07
r_2850	phosphatidylinositol 4-kinase (1-18:0, 2-18:1), nucleus	ATP[n] + 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[n] => ADP[n] + H+[n] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)[n]	1.2199045600380172e-06	1.2817406437879693e-07	3.4343824450733564e-08	2.9611343662429898e-08	3.460120308666213e-06	2.727192843685847e-07
r_2856	phosphatidylinositol 3-kinase (1-16:0, 2-18:1), vacuolar membrane	ATP[vm] + 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[vm] => H+[vm] + ADP[vm] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1)[vm]	7.9787883357015e-07	4.627813635180402e-07	1.0972247131797256e-06	1.6234176073672698e-07	1.2354060303202112e-06	4.9383034290434725e-06
r_2858	phosphatidylinositol 3-kinase (1-18:0, 2-18:1), vacuolar membrane	ATP[vm] + 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[vm] => H+[vm] + ADP[vm] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:1)[vm]	5.193066280301661e-07	2.2595931875950672e-06	3.5443514698018066e-07	2.428931363782748e-07	1.568336087992831e-06	6.102362923960076e-06
r_2864	PI 4-P 5-kinase (1-16:0, 2-18:1), nucleus	ATP[n] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)[n] => ADP[n] + H+[n] + 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1)[n]	5.275180683329712e-07	0.0	3.4343835898678826e-08	4.446627148393179e-08	0.0	8.181524763207409e-07
r_2866	PI 4-P 5-kinase (1-18:0, 2-18:1), nucleus	ATP[n] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)[n] => ADP[n] + H+[n] + 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1)[n]	1.2199045600380172e-06	1.2817406437879693e-07	3.4343824450733564e-08	2.9611343662429898e-08	3.460120308666213e-06	2.727192843685847e-07
r_2872	PI 4-P 5-kinase (1-16:0, 2-18:1), cell envelope	ATP[ce] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)[ce] => H+[ce] + ADP[ce] + 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1)[ce]	6.4007972456573135e-06	1.2817406437879693e-07	2.2895890599119215e-08	1.4822100376044187e-08	5.008775349470567e-06	2.727192843685847e-07
r_2874	PI 4-P 5-kinase (1-18:0, 2-18:1), cell envelope	ATP[ce] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)[ce] => H+[ce] + ADP[ce] + 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1)[ce]	9.710029931327997e-06	3.845221931363901e-07	1.1447945299559624e-08	1.4822100376044187e-08	1.0017553813205452e-05	5.454372721470324e-07
r_2880	PI 3-P 5-kinase (1-16:0, 2-18:1), vacuolar membrane	ATP[vm] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1)[vm] => H+[vm] + ADP[vm] + 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-18:1)[vm]	0.0009379437438810889	0.00013968723498533457	0.00029189310248452514	0.0006239340885822209	0.0012038312908222316	0.0005355486861561674
r_2882	PI 3-P 5-kinase (1-18:0, 2-18:1), vacuolar membrane	ATP[vm] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:1)[vm] => H+[vm] + ADP[vm] + 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-18:1)[vm]	0.0006043760897670094	0.0005674605839419541	0.00029116208611642137	0.0002528041081509772	0.001203346245863012	0.0015973810196257144
