uniprot	names	abs_Xexp	cap_Xexp	UB_Xexp	abs_XNlim	cap_XNlim	UB_XNlim	abs_Aexp	cap_Aexp	UB_Aexp	abs_ANlim	cap_ANlim	UB_ANlim	abs_Gexp	cap_Gexp	UB_Gexp	abs_GNlim	cap_GNlim	UB_GNlim
M7X192	short-chain dehydrogenase/reductase sdr family protein	0.0	0.0	0.00546522769858403	0.0	0.0	0.00125850068998568	0.0	0.0	0.00399766466026728	5.70387920922899e-22	1.66961611590892e-19	0.00341628183561456	5.70387920922899e-22	1.03078998668137e-19	0.00553350273375536	5.70387920922899e-22	2.37869481850889e-19	0.00239790290240113
M7X195	histidinol-phosphatase (holpase) (ec 3.1.3.15)	6.19018463516638e-07	6.19018463516638e-10	1000.0	7.81509314403756e-08	7.81509314403756e-11	1000.0	7.41850563642009e-07	7.41850563642009e-10	1000.0	7.20042230411445e-08	7.20042230411445e-11	1000.0	3.17051077862949e-06	3.17051077862949e-09	1000.0	1.13266057925063e-07	1.13266057925063e-10	1000.0
M7X197	glutamate-cysteine ligase catalytic subunit	9.69742428459408e-09	9.69742428459409e-12	1000.0	1.11872030361412e-10	1.11872030361412e-13	1000.0	1.14608926680775e-08	1.14608926680775e-11	1000.0	2.05997829919848e-09	2.05997829919848e-12	1000.0	8.17417853452118e-09	8.17417853452118e-12	1000.0	1.19507188132608e-10	1.19507188132608e-13	1000.0
M7X1C7	succinyl-coa:3-ketoacid-coenzyme a transferase (ec 2.8.3.5)	1.42309675427623e-07	0.000414437393381323	0.000343380394000027	1.15706280756268e-07	0.00108786646999506	0.000106360738149042	1.643788485826e-07	0.000183083807958391	0.000897833895938839	8.11518062465056e-08	0.000211177504130743	0.000384282438513259	2.92206686049788e-07	0.000615478258184409	0.000474763620264612	1.75660645589579e-08	0.000116958954709941	0.000150189992741657
M7X1E3	homocitrate synthase	0.000919894034840902	0.0797492927830086	0.0115348237299591	6.35974170143659e-05	0.0239696508968891	0.00265324752905016	0.00256879688855347	0.298027786760117	0.00861932008581834	0.00016764062994379	0.0367489458842304	0.00456178064186944	0.00352260688282625	0.218985658333839	0.0160860163611999	9.37460766307074e-05	0.0313267198964074	0.00299252768693023
M7X1F6	40s ribosomal protein s21	0.00570411024902559	0.0380293259062847	0.149992410149004	0.000706098538598547	0.0114220583423092	0.0618188523852166	0.00678849316659466	0.0624911127869302	0.108631337542999	0.000627322817509536	0.013202002481593	0.0475172473557843	0.0292637339093238	0.144303136759341	0.202793470512895	0.00103899719860623	0.0132245908850906	0.0785655456289085
M7X1I9	aromatic amino acid aminotransferase i	5.16997584315968e-07	5.16997584315968e-10	1000.0	6.05966815992074e-07	6.05966815992074e-10	1000.0	1.95075870603351e-07	1.95075870603351e-10	1000.0	1.41995654784825e-07	1.41995654784825e-10	1000.0	1.26491755755116e-05	1.26491755755116e-08	1000.0	3.57832574219437e-06	3.57832574219437e-09	1000.0
M7X1K0	60s ribosomal protein l27	0.00570411024902559	0.0449543268682731	0.126886790358134	0.000706098538598547	0.0156310429365701	0.04517283596903	0.00678849316659466	0.0627739492995059	0.108141884369988	0.000627322817509536	0.0125507861972963	0.0499827506937113	0.0292637339093238	0.12962887943103	0.225750110914859	0.00103899719860623	0.0130979601790818	0.079325115086666
M7X1K7	abc fatty acid transporter	4.24256112219597e-10	4.24256112219597e-13	1000.0	1.13273360397933e-10	7.60128897158575e-06	1.49018621475066e-05	1.09112299688279e-08	0.000491755562078581	2.21883203978571e-05	6.80202086586391e-10	2.70844499967773e-05	2.5114118494831e-05	1.02883397875613e-09	3.32782919214151e-05	3.09160692858176e-05	1.55649201337692e-10	1.55649201337692e-13	1000.0
M7X1K9	threonine dehydratase (ec 4.3.1.19) (threonine deaminase)	5.82484267301984e-06	0.0546467224341098	0.000106590888045356	8.03214947670476e-07	0.025325557630724	3.17155878414321e-05	5.80757274097773e-06	0.0656741777087922	8.84300792730022e-05	7.27584918663266e-07	0.0225107693119012	3.23216371942739e-05	1.06956048540718e-05	0.0895720472640939	0.000119407841852011	6.89229424072537e-07	0.00920961568572374	7.48380223010765e-05
M7X1R6	alanine--trna ligase (ec 6.1.1.7) (alanyl-trna synthetase) (alars)	5.36518379322068e-05	0.0377783760025437	0.0014201732210139	6.64121815604806e-06	0.0134685745485701	0.000493089905847023	6.38490749544298e-05	0.0843057758514994	0.000757351134125103	5.9002525701157e-06	0.0146557899113983	0.00040258850637091	0.000275242317195146	0.208325578742429	0.00132121230074897	9.77238340058661e-06	0.0179964973478149	0.000543015855347717
M7X1T3	glutaryl-coa dehydrogenase	0.000129611888344872	0.838666655655892	0.000154545178910811	5.90258110977659e-08	0.00103232198181036	5.71777140638369e-05	0.000623065096252982	0.985918625285193	0.000631964018402381	3.56360952122e-05	0.122857946408201	0.000290059342956926	0.000287472137861476	2.87472137861476e-07	1000.0	1.49221365352238e-07	0.00245454584626135	6.07938798859775e-05
M7X1X8	adenylate cyclase	1.02467550571816e-08	0.00313525270213255	3.26823896849269e-06	1.13970657677519e-08	1.13970657677519e-11	1000.0	1.29865720343052e-08	0.0078538136283083	1.65353707751561e-06	1.43348065867037e-07	1.43348065867037e-10	1000.0	2.11617426478011e-07	2.11617426478011e-10	1000.0	1.40703400711233e-08	0.00749505940732823	1.87728199423825e-06
M7X200	cysteine synthase	0.0	0.0	1000.0	2.59623052223379e-22	2.59623052223379e-25	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0
M7X256	acyl-coa dehydrogenase	1.64542098451392e-05	1.64542098451392e-08	1000.0	5.8556107175127e-06	5.8556107175127e-09	1000.0	5.66070558797159e-05	5.66070558797159e-08	1000.0	2.02132197098973e-05	2.02132197098973e-08	1000.0	1.64926539706036e-05	1.64926539706036e-08	1000.0	8.43377157531642e-06	8.43377157531642e-09	1000.0
M7X2B5	glutamate dehydrogenase	3.34198471202942e-06	0.000138230706790776	0.0241768619261116	4.39090583273095e-07	5.32038176843501e-05	0.00825299014965713	4.16876240267364e-06	0.000172340796699776	0.0241890630802629	4.60753769435162e-07	3.81812855970578e-05	0.0120675289537832	1.6424658520982e-05	0.000225469006510265	0.0728466354431477	7.08608897683736e-07	4.61543469817116e-05	0.0153530261833088
M7X2E5	40s ribosomal protein s17	0.00570411024902559	0.0473614619482222	0.120437799307412	0.000706098538598547	0.0185768410072331	0.0380096130619635	0.00678849316659466	0.0673925005769949	0.100730691226376	0.000627322817509536	0.0143237978503284	0.0437958440955766	0.0292637339093238	0.138695022207653	0.210993397192802	0.00103899719860623	0.0127508257802014	0.0814846988357036
M7X2E6	histidinol-phosphate transaminase	4.27332576593774e-07	4.27332576593774e-10	1000.0	5.39506345350254e-08	0.000606198666550522	8.89982731932139e-05	5.12128363680323e-07	0.00209893436318203	0.000243994463411388	4.97073221095901e-08	4.97073221095901e-11	1000.0	2.18872718667083e-06	2.18872718667083e-09	1000.0	7.8191975242166e-08	0.000680554619056954	0.000114894489072041
M7X2F3	dihydroorotase	0.000804376149148378	0.749010646175497	0.00107391817894122	0.000221719531138521	0.444956344298384	0.000498295021477068	0.00108703359981906	0.512503655356032	0.00212102604236823	0.00018775301544091	0.186353642762625	0.00100750923168198	0.00280249512972729	1.31402302541757	0.0021327595297173	0.000280157791128097	0.40898009660692	0.000685015709694458
M7X2H2	kinase (ec 2.7.-.-)	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0
M7X2H6	lactoylglutathione lyase	1.18281180293502e-08	3.57387514810757e-07	0.0330960583097409	6.42551762107496e-09	3.0615403692303e-07	0.0209878585487684	7.98473176833981e-08	9.98778248639396e-06	0.00799449905844181	3.44256377763343e-08	6.00504438485369e-06	0.00573278656576875	4.27700706375597e-08	4.99844384727042e-06	0.00855667722683649	7.16762100834504e-08	4.99289980804863e-06	0.0143556275589403
M7X2J2	nadph--cytochrome p450 reductase (cpr) (p450r) (ec 1.6.2.4)	1.98940077823055e-05	0.0419458111413921	0.000474278771609546	7.88049134956982e-06	0.0581930692025294	0.000135419758015226	2.32991746420205e-05	0.0554514941718482	0.000420172170109875	7.46258836698281e-06	0.0345335503939374	0.000216096760450466	1.98541185666333e-05	0.0330035267726469	0.000601575665031298	1.67358567886086e-05	0.116744140196182	0.000143355004889196
M7X2K5	40s ribosomal protein s18	0.00570411024902559	0.07369323429993099	0.0774034455566151	0.000706098538598547	0.0361397629586199	0.0195379958470406	0.00678849316659466	0.111600733884685	0.0608283918061785	0.000627322817509536	0.0215150691560049	0.0291573693284853	0.0292637339093238	0.197797833062982	0.147947697182334	0.00103899719860623	0.0222819619909784	0.0466295202831289
M7X2Q1	lysophospholipase (ec 3.1.1.5)	1.08106712835382e-08	1.08106712835382e-11	1000.0	1.8584071403181e-09	1.8584071403181e-12	1000.0	3.58167771760854e-07	3.58167771760854e-10	1000.0	6.86903388596984e-10	6.86903388596984e-13	1000.0	1.15617704252327e-06	1.15617704252327e-09	1000.0	6.23787572797054e-10	6.23787572797054e-13	1000.0
M7X2T0	large subunit ribosomal protein l31e	0.00570411024902559	0.048312601201504	0.118066717733427	0.000706098538598547	0.0153673909483282	0.0459478476842785	0.00678849316659466	0.0860395910900766	0.0788996446936579	0.000627322817509536	0.0179766515597147	0.0348965331739173	0.0292637339093238	0.143641942785899	0.203726943132077	0.00103899719860623	0.0147341523223465	0.0705162520296767
M7X2V8	nad+ diphosphatase	0.0	0.0	0.00052940165389561	0.0	0.0	0.000183346250368729	0.0	0.0	0.000306175227729692	0.0	0.0	0.000192864344543105	0.0	0.0	0.00305126159745758	0.0	0.0	0.000180576082190267
M7X2Z7	phenylalanyl-trna synthetase alpha chain	3.33820420900273e-06	0.00345133766181383	0.000967220404406433	4.1321534038919e-07	0.000867316266622268	0.000476429828761822	3.97265753749347e-06	0.00715667125243833	0.000555098508421769	3.6711186101873e-07	0.00146118416574434	0.000251242704119859	1.7125527396781e-05	0.0114791624062279	0.00149187952837828	6.08034526027158e-07	0.0021898667938489	0.000277658224571038
M7X302	glycerone kinase	1.7207998744734e-06	0.00665376096549868	0.000258620633262324	2.71368659658278e-07	0.00454449020144038	5.97137737412807e-05	5.72562810902939e-07	0.0071668231934576	7.9890740352799e-05	2.60957741682266e-07	0.00268025019372843	9.73632022461507e-05	8.72396799131845e-07	0.0111278508681844	7.83975998120275e-05	1.89373424274755e-06	0.0169413598191428	0.000111781714275835
M7X304	glucosamine 6-phosphate n-acetyltransferase (ec 2.3.1.4)	0.0	0.0	0.00824393263044692	7.92540946065179e-22	2.22822323865194e-19	0.00355682919160587	0.0	0.0	0.00700345664254193	0.0	0.0	0.00375139817070526	3.17016378426072e-21	3.09420077379236e-19	0.0102455012328604	0.0	0.0	0.00792993319596715
M7X369	dihydroxy-acid dehydratase	7.02218228364456e-05	0.0369590321952757	0.0018999908456862	1.0906713306983e-05	0.0164814569363953	0.000661756624373308	0.000217247096204065	0.0727476314596398	0.0029863116069228	2.32145726033897e-05	0.0145658107659247	0.00159377139909698	0.000770883360149527	0.190391423121664	0.00404893953472326	3.13768074548111e-05	0.0360593469676414	0.000870143529858368
M7X383	long-chain acyl-coa synthetase, putative	2.75542679681458e-06	2.75542679681458e-09	1000.0	1.03531661943204e-07	1.03531661943204e-10	1000.0	3.8625736427807e-06	3.8625736427807e-09	1000.0	1.13435724128468e-06	1.13435724128468e-09	1000.0	7.42965975556095e-06	7.42965975556095e-09	1000.0	1.10347284525009e-06	1.10347284525009e-09	1000.0
M7X3A8	medium-chain-acyl-coa dehydrogenase	6.91733302531598e-05	0.0368765530893709	0.00187580791744601	1.19800122630219e-05	0.0235085593355251	0.00050960214499058	0.00103291413552655	0.743131688667745	0.00138994763818821	0.000494863195506534	0.588763691108819	0.000840512421162653	5.41640061774277e-05	0.038512783360449	0.0014063903320229	1.99564742081028e-05	0.0298549420813982	0.000668447929113123
M7X3C1	uridine nucleosidase urh1	8.93537191937424e-08	8.93537191937424e-11	1000.0	4.96623338657501e-08	4.96623338657501e-11	1000.0	1.69265742839528e-07	1.69265742839528e-10	1000.0	8.21992359603238e-08	8.21992359603238e-11	1000.0	2.18081091960588e-07	2.18081091960588e-10	1000.0	2.18824251686947e-08	0.00147738630351017	1.48115798262807e-05
M7X3D9	40s ribosomal protein s3	0.00570411024902559	0.064209345490592	0.0888361375660083	0.000706098538598547	0.0330476161688668	0.0213660959686327	0.00678849316659466	0.105051113437778	0.0646208587842857	0.000627322817509536	0.0163622552296262	0.0383396303691486	0.0292637339093238	0.22630315761061	0.129312088343357	0.00103899719860623	0.0319832287391617	0.0324856882674274
M7X3F9	phosphoribosylaminoimidazolecarboxamide formyltransferase / imp cyclohydrolase	8.48167324981409e-06	0.00266089034047832	0.00318753205300803	1.72126085669264e-06	0.00125112917257767	0.00137576590364875	1.08315531796978e-05	0.00430911908900213	0.00251363514351285	1.44640901405495e-06	0.000979183874518406	0.00147715771439388	3.65615064610059e-05	0.00701564460363389	0.00521142511153831	2.28519986793195e-06	0.00120818823553115	0.00189142701503572
M7X3G0	phosphoglycerate mutase	4.65486202100896e-06	0.00649988709149113	0.000716145058443022	8.92053981702846e-07	0.00208630019724825	0.00042757700108519	1.44599759454861e-06	0.00499129819033978	0.000289703708215072	1.40006906176785e-06	0.0049768850240583	0.000281314327134322	3.69645620077259e-06	3.69645620077259e-09	1000.0	1.07379454972382e-06	0.00449996144198682	0.000238623055678832
M7X3I0	ethanolaminephosphotransferase	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0
M7X3I2	ribosomal protein l15	0.00570411024902559	0.110188009958293	0.0517670684059421	0.000706098538598547	0.0733608265663983	0.00962500794561607	0.00678849316659466	0.213513241653317	0.0317942489844128	0.000627322817509536	0.0380951459681651	0.0164672637829966	0.0292637339093238	0.398630174974142	0.0734107344262689	0.00103899719860623	0.0540580671024852	0.0192200212530068
M7X3I4	drap deaminase	1.22590599361698e-10	1.22590599361698e-13	1000.0	3.37772320580176e-11	3.37772320580176e-14	1000.0	1.65733047207355e-10	1.65733047207355e-13	1000.0	2.72428596298969e-11	2.72428596298969e-14	1000.0	4.33611110440753e-10	4.33611110440753e-13	1000.0	4.31336390315483e-11	4.31336390315483e-14	1000.0
M7X3J1	multifunctional beta-oxidation protein	6.76213174311439e-05	0.0132667367564035	0.00509705729998035	2.70818194214465e-05	0.0189373613933128	0.00143007353870374	0.00124725491955026	0.263434525661264	0.0047345917032684	9.69807832771422e-05	0.0425958858781368	0.00227676408831116	0.00020696681715283	0.0775204658717919	0.00266983453756746	2.99683297872471e-05	0.0152053125916371	0.00197091178538017
M7X3N3	40s ribosomal protein s7	0.00570411024902559	0.133733157436057	0.0426529243636005	0.000706098538598547	0.0752239174912002	0.00938662279428809	0.00678849316659466	0.241203552033344	0.0281442504033117	0.000627322817509536	0.0529179898704369	0.0118546229561149	0.0292637339093238	0.412647087124351	0.0709170979813683	0.00103899719860623	0.0570125494212875	0.0182240087340892
M7X3P6	alpha-1,3/alpha-1,6-mannosyltransferase, glycosyltransferase family 4 protein	0.0	0.0	1000.0	0.0	0.0	1000.0	1.16192591572556e-25	1.16192591572556e-28	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	2.32385183145112e-25	2.32385183145112e-28	1000.0
M7X3P9	aldo/keto reductase	1.82141554882291e-07	0.00699600416197956	2.60350838371647e-05	8.15483372859817e-07	8.15483372859817e-10	1000.0	2.25896723950322e-06	2.25896723950322e-09	1000.0	1.34194043114604e-06	1.34194043114604e-09	1000.0	2.8283644053255e-06	2.8283644053255e-09	1000.0	6.95377985182746e-06	6.95377985182746e-09	1000.0
M7X3R7	cytochrome c oxidase, subunit viia	0.00362997735415907	0.107198031540715	0.0338623508471829	0.0015676039225255	0.0646997802959959	0.0242288909692406	0.0115643980720995	0.257154909131981	0.0449705514513986	0.00335752989095265	0.10962816625802	0.0306265260612896	0.00977043622309748	0.129755865541806	0.0752986092944643	0.00184932879843015	0.0838740836636015	0.022048870373921
M7X3T2	arginyl-trna--protein transferase 1 (arginyltransferase 1) (r-transferase 1) (ec 2.3.2.8) (arginine-trna--protein transferase 1)	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0
M7X3V9	leucine-trna ligase	3.25571039619243e-05	0.0347316678357842	0.000937389592571786	4.03003915891096e-06	0.0113702710327208	0.000354436507917315	3.87450236860035e-05	0.0622380678749457	0.000622529345927857	3.58040757456883e-06	0.0108938341744149	0.000328663674996792	0.000167023021645013	0.123502393702306	0.00135238691848848	5.93009146518165e-06	0.0183953823727542	0.000322368480579388
M7X3Y4	carbonic anhydrase (ec 4.2.1.1) (carbonate dehydratase)	2.60727022239602e-08	2.60727022239602e-11	1000.0	7.57350372571759e-09	7.57350372571759e-12	1000.0	6.70101151260658e-08	6.70101151260658e-11	1000.0	1.43052035185009e-08	1.43052035185009e-11	1000.0	1.08671596550645e-07	1.08671596550645e-10	1000.0	1.78413696313039e-08	1.78413696313039e-11	1000.0
M7X3Z4	6-phosphogluconate dehydrogenase, decarboxylating (ec 1.1.1.44)	0.00307891113912859	0.0430530129414086	0.0715144174304066	0.000687917430318388	0.0219569412945241	0.0313302941922038	0.00143725095021706	0.052265677956211	0.0274989439804304	5.93050199657292e-05	0.00316328514185433	0.0187479210081467	0.00572952945164926	0.113852500374382	0.0503241424897023	0.0010783145084216	0.0405568359940291	0.0265877374798259
M7X413	glycine cleavage system h protein	1.63065003326068e-05	1.63065003326068e-08	1000.0	2.55194516978364e-06	2.55194516978364e-09	1000.0	2.29332415745483e-05	0.00525255523337512	0.00436611145539771	3.03602729670566e-06	0.00135873388939217	0.00223445320706899	7.57573663848226e-05	7.57573663848226e-08	1000.0	4.38502983186239e-06	0.0013843792270525	0.0031675062339664
M7X422	6-phosphofructo-2-kinase / fructose-2,6-bisphosphatase	7.34188651035893e-07	7.34188651035893e-10	1000.0	4.63695689195059e-08	0.00242618078535198	1.91121655894158e-05	6.10586731361287e-08	0.00299099327833203	2.04141793224553e-05	6.12911204274363e-08	0.00299999780505978	2.04303884236392e-05	9.45586678843562e-07	9.45586678843562e-10	1000.0	7.16403462305101e-08	0.00499347578931632	1.43467895416228e-05
M7X428	60s ribosomal protein l43	0.00570411024902559	0.0298808865276115	0.190894946967343	0.000706098538598547	0.00946584251601354	0.0745943678445978	0.00678849316659466	0.0565892743819657	0.119960774205616	0.000627322817509536	0.0121687955895684	0.0515517589963711	0.0292637339093238	0.100479538230276	0.291240728458148	0.00103899719860623	0.00896027861280908	0.115955903103386
M7X429	glutamyl-trna(gln) amidotransferase subunit a, mitochondrial (glu-adt subunit a) (ec 6.3.5.7)	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	0.000109052893235373	0.0	0.0	1000.0	0.0	0.0	7.40970883927553e-05
M7X438	alkyl transferase (ec 2.5.1.-)	4.89205898013267e-21	4.89205898013267e-24	1000.0	0.0	0.0	1000.0	1.22301474503317e-21	1.22301474503317e-24	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0
M7X450	acyl-coa dehydrogenase	2.65915817854436e-06	0.0706197219644516	3.76546112696807e-05	9.15819290982323e-06	9.15819290982323e-09	1000.0	6.71975446923269e-05	0.75268094729857	8.92775948873213e-05	2.87340681273217e-05	0.669130258655556	4.29424133128509e-05	0.000116499902121928	1.16499902121928e-07	1000.0	3.5916595055478e-05	3.5916595055478e-08	1000.0
M7X456	3-ketoacyl-coa thiolase (pot1)	1.75708982550987e-06	0.00264283449324853	0.000664850496691558	9.58499817844966e-07	0.00698494860170597	0.000137223603565367	2.92144191799952e-06	0.00232190049670153	0.00125821150482102	1.21991172392782e-06	0.0017164665176896	0.000710711051660857	2.76374558252602e-05	0.0316401368857956	0.000873493560568875	7.22072840687564e-07	0.00394078672266984	0.000183230631724816
M7X469	4-hydroxybenzoate polyprenyltransferase, mitochondrial (4-hb polyprenyltransferase) (ec 2.5.1.39) (para-hydroxybenzoate--polypre... <Preview truncated at 128 characters>	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0
M7X476	ferrochelatase (ec 4.99.1.1)	4.95316121063729e-08	8.55310703356276e-05	0.000579106655768585	1.36476432122732e-08	6.01176553672216e-05	0.000227015560219509	6.6964175554047e-08	0.000164915386104844	0.000406051716190234	1.10073786886434e-08	4.55547235944e-05	0.000241629798627436	1.75198300395063e-07	0.000304680063920281	0.000575023840223769	1.74279211632806e-08	6.34642853048264e-05	0.000274609901924716
M7X4A4	arginyl-trna synthetase	0.00015762175971585	0.211800854027536	0.000744197942163904	1.95110475897247e-05	0.103789046571381	0.000187987540441524	0.000187579669793219	0.558908710130465	0.000335617725029607	1.73340689237537e-05	0.076532164030523	0.000226493908062504	0.000808624116698703	0.894307803425572	0.00090418993729154	2.87099334814365e-05	0.127017451327208	0.000226031408924095
M7X4E5	amidophosphoribosyltransferase (atase) (ec 2.4.2.14) (glutamine phosphoribosylpyrophosphate amidotransferase)	6.67993076839345e-07	6.67993076839345e-10	1000.0	1.84405179637955e-07	0.00228784786557466	8.06020288379777e-05	9.03138519774874e-07	0.00678176481518032	0.000133171607153537	1.484438405899e-07	0.00219613439597236	6.75932405877076e-05	2.3628356044464e-06	0.00516338303665947	0.000457613852714492	2.35036903133043e-07	0.00303116564094883	7.75401053501881e-05
M7X4E9	catalase	0.0	0.0	1000.0	5.29112749353619e-13	5.29112749353619e-16	1000.0	0.0	0.0	1000.0	2.82654040638149e-12	2.82654040638149e-15	1000.0	3.92158550914631e-10	3.92158550914631e-13	1000.0	5.0472789099229e-13	5.0472789099229e-16	1000.0
M7X4H7	cdp-diacylglycerol--inositol 3-phosphatidyltransferase (ec 2.7.8.11)	1.7808954513919e-05	1.7808954513919e-08	1000.0	2.44461300524999e-06	2.44461300524999e-09	1000.0	1.46177212729986e-05	1.46177212729986e-08	1000.0	1.89097205804771e-06	1.89097205804771e-09	1000.0	2.21255414723372e-05	2.21255414723372e-08	1000.0	4.06191251954331e-06	0.0264505401877041	0.000153566335156798
M7X4I3	2-hydroxyacid dehydrogenase	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	0.000349203657245068	0.0	0.0	0.000198618610926864	3.61988000338598e-23	1.41066095104232e-19	0.000256608790419222	5.79180800541757e-22	5.79180800541757e-25	1000.0
M7X4L7	c-1-tetrahydrofolate synthase	1.58261638907714e-06	0.00117090261674121	0.00135162084912047	3.22731253678904e-07	0.000735155600974961	0.000438997204470589	2.18325767538323e-06	0.00124337047971449	0.00175591886006862	2.71507617136272e-07	0.00034596787005168	0.000784776971039868	6.911922986467e-06	0.00204822760246379	0.00337458736429132	4.0908023537738e-07	0.000554479897299083	0.000737772888377096
M7X4N6	galactokinase	0.0	0.0	0.0026905444278757	0.0	0.0	0.000744554399586359	0.0	0.0	0.00110878507722763	0.0	0.0	0.000617085961136775	0.0	0.0	0.00184371077066621	0.0	0.0	0.000771639797449639
M7X4V7	uncharacterized protein	0.0	0.0	1000.0	1.34447845651781e-22	1.86542461044378e-19	0.000720735884468662	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	0.00179171174876616	0.0	0.0	1000.0
M7X4W9	glutathione reductase (ec 1.8.1.7)	1.33841029110316e-07	4.55161448970379e-05	0.00294051768692358	6.88490718720102e-09	6.01812295842945e-06	0.0011440289995334	2.25577992649959e-07	0.000170700861976652	0.00132148127453986	1.26451315046829e-08	1.18903085377405e-05	0.00106348220187445	5.63961221581175e-08	1.89587910259534e-05	0.00297466869490332	6.0584009353023e-08	4.6251974678978e-05	0.00130986860071423
M7X4X3	2-isopropylmalate synthase	1.28942225884524e-05	0.00238559034056569	0.00540504476782667	1.55097040588041e-06	0.00106132097004143	0.00146135848594405	2.0242438231407e-05	0.00282025467202908	0.00717752138917412	2.02228609296078e-06	0.000518149491350539	0.00390290085529132	6.34922831863206e-05	0.00761980204754954	0.00833253709087354	2.47084431932677e-06	0.00130995286518299	0.00188620856902482
M7X4Z9	methionyl-trna synthetase	0.0	0.0	1000.0	0.0	0.0	2.0938421974712e-05	0.0	0.0	4.86704129406098e-05	0.0	0.0	3.2048089154448e-05	0.0	0.0	1000.0	0.0	0.0	1000.0
M7X531	thiamine biosynthetic enzyme	5.25192191033188e-28	5.25192191033188e-31	1000.0	0.0	0.0	0.000381092951855244	2.62596095516594e-28	2.62596095516594e-31	1000.0	3.28245119395743e-29	3.28245119395743e-32	1000.0	2.10076876413275e-27	2.10076876413275e-30	1000.0	1.31298047758297e-28	1.31298047758297e-31	1000.0
M7X540	sphingosine hydroxylase	6.90192880038754e-18	6.90192880038754e-21	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0
M7X560	succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial (ec 1.3.5.1)	0.000759647900266194	0.190136370534505	0.00399527927313799	0.000334577733044317	0.201324311497847	0.00166188440211253	0.00678808892608285	0.72915217459189	0.00930956412477571	0.00185836048984699	0.249859051884209	0.00743763524208123	0.00190764035897973	0.3714302612344	0.00513593144683457	0.000396135570476864	0.162918311466649	0.00243149813492854
M7X586	aspartyl aminopeptidase	4.63057370225783e-22	3.89786203192325e-19	0.00118797783614036	0.0	0.0	0.000455482943694201	0.0	0.0	0.000397377922222723	0.0	0.0	0.00036726409829713	0.0	0.0	1000.0	0.0	0.0	0.000478748038765811
M7X597	beta-glucosidase (ec 3.2.1.21)	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0	0.0	0.0	1000.0
M7X5D5	40s ribosomal protein s16	0.00570411024902559	0.0333732753059826	0.170918502805838	0.000706098538598547	0.0141961171891655	0.0497388496579501	0.00678849316659466	0.0493053354396602	0.137682729588209	0.000627322817509536	0.00969714261726976	0.0646915119503686	0.0292637339093238	0.0896738080246068	0.326335354257441	0.00103899719860623	0.00977305606194372	0.10631241568869
M7X5E3	phosphoserine aminotransferase	0.000684107057599704	0.574499999999993	0.00119078687136591	0.000310059367687669	0.636788439136976	0.00048691111306588	0.000636506363384768	0.911948614666098	0.000697962969786208	0.000142210649508954	0.362882483508237	0.000391891744495641	0.0020744395946644	0.975906752592404	0.00212565349010431	0.000345629241244382	0.611452256963028	0.000565259572286247
M7X5F4	fructose-bisphosphate aldolase (fbp aldolase) (ec 4.1.2.13)	0.00440448843820433	0.142721332145871	0.0308607576175272	0.00146273463891076	0.120884337468703	0.0121002825472693	0.000688149091159581	0.0152452797138917	0.0451385021510973	7.35537987877567e-05	0.00325557066367609	0.0225932121850189	0.0110981697387473	0.280236434265773	0.0396028795036049	0.000522694568465455	0.0268996521773605	0.0194312761004906
M7X5G5	glycerol-3-phosphate o-acyltransferase / dihydroxyacetone phosphate acyltransferase	0.000131475681454766	0.994023063045586	0.000132266228362889	0.000157786138152102	1.57786138152102e-07	1000.0	6.26437098349871e-05	0.996848032710364	6.28417850860005e-05	4.19639137451444e-05	1.00000000000001	4.19639137451439e-05	0.000172719721828032	0.999829545336473	0.000172749167729292	6.68160119171982e-05	0.999733347885024	6.68338333001997e-05
