FLUXES:
r_0757No1	myo-inositol 1-phosphatase (No1)	1D-myo-inositol 1-phosphate[c] + H2O[c] + 1.0365e-06 prot_M7WLI2[c] => myo-inositol[c] + phosphate[c]	0.0025713
r_0758No1	myo-inositol-1-phosphate synthase (No1)	D-glucose 6-phosphate[c] + 2.8935e-05 prot_M7WKI7[c] => 1D-myo-inositol 1-phosphate[c]	0.0001439
r_0759No1	N-acetyl-g-glutamyl-phosphate reductase (No1)	H+[m] + N-acetyl-L-gamma-glutamyl phosphate[m] + NADPH[m] + 6.4599e-07 prot_M7WV85[c] => 2-acetamido-5-oxopentanoate[m] + NADP(+)[m] + phosphate[m]	0.033162
r_0760No1	N-acetylglucosamine-6-phosphate synthase (No1)	acetyl-CoA[c] + alpha-D-glucosamine 6-phosphate[c] + 7.3099e-06 prot_M7X304[c] => coenzyme A[c] + H+[c] + N-acetyl-D-glucosamine 6-phosphate[c]	0
r_0761No1	N-acteylglutamate synthase (No1)	acetyl-CoA[m] + L-glutamate[m] + 0.0012626 prot_M7WFJ0[c] => coenzyme A[m] + H+[m] + N-acetyl-L-glutamate[m]	0
r_0764No1	NAD diphosphatase (No1)	H2O[p] + NAD[p] + 1.8618e-07 prot_M7X2V8[c] => AMP[p] + 2 H+[p] + NMN[p]	0
r_0765No1	NAD kinase (No1)	ATP[c] + NAD[c] + 1.8618e-07 prot_M7XUH0[c] => ADP[c] + H+[c] + NADP(+)[c]	0
r_0766No1	NAD kinase (No1)	ATP[m] + NAD[m] + 1.8618e-07 prot_M7XUH0[c] => ADP[m] + H+[m] + NADP(+)[m]	7.9667e-18
arm_r_0767	NAD nucleosidase nuclear (arm)	H2O[n] + NAD[n] => pmet_r_0767[n]	0
r_0767No1	NAD nucleosidase nuclear (No1)	pmet_r_0767[n] + 5.5556e-11 prot_M7XFA9[c] => ADP-ribose[n] + H+[n] + nicotinamide[n]	0
r_0767No2	NAD nucleosidase nuclear (No2)	pmet_r_0767[n] + 8.81e-09 prot_M7WK45[c] => ADP-ribose[n] + H+[n] + nicotinamide[n]	0
r_0768No1	NAD synthase (No1)	ATP[c] + deamido-NAD(+)[c] + H2O[c] + L-glutamine[c] + 4.3403e-05 prot_M7WPB7[c] => AMP[c] + diphosphate[c] + H+[c] + L-glutamate[c] + NAD[c]	0
r_0769No1	NAD synthase (No1)	ATP[n] + deamido-NAD(+)[n] + H2O[n] + L-glutamine[n] + 4.3403e-05 prot_M7WPB7[c] => AMP[n] + diphosphate[n] + H+[n] + L-glutamate[n] + NAD[n]	0
arm_r_0770	NADH dehydrogenase, cytosolic/mitochondrial (arm)	H+[c] + NADH[c] + ubiquinone-6[m] => pmet_r_0770[c]	0
r_0770No1	NADH dehydrogenase, cytosolic/mitochondrial (No1)	pmet_r_0770[c] + 0.0089606 prot_M7X7A4[c] => NAD[c] + ubiquinol-6[m]	0
r_0770No2	NADH dehydrogenase, cytosolic/mitochondrial (No2)	pmet_r_0770[c] + 0.0089606 prot_M7WZ39[c] => NAD[c] + ubiquinol-6[m]	0
r_0771No1	NADH kinase (No1)	ATP[c] + NADH[c] + 1.8618e-07 prot_M7XUH0[c] => ADP[c] + H+[c] + NADPH[c]	0
r_0772No1	NADH kinase mitochondrial (No1)	ATP[m] + NADH[m] + 1.8618e-07 prot_M7XUH0[c] => ADP[m] + H+[m] + NADPH[m]	0
r_0773No1	NADH:ubiquinone oxidoreductase (No1)	H+[m] + NADH[m] + ubiquinone-6[m] + 0.0089606 prot_M7X7A4[c] => NAD[m] + ubiquinol-6[m]	0
r_0774No1	NAPRtase (No1)	H+[c] + nicotinate[c] + PRPP[c] + 0.0011111 prot_M7XIT7[c] => diphosphate[c] + nicotinic acid D-ribonucleotide[c]	0
r_0775No1	NAPRtase (No1)	H+[m] + nicotinate[m] + PRPP[m] + 0.0011111 prot_M7XIT7[c] => diphosphate[m] + nicotinic acid D-ribonucleotide[m]	0
r_0781No1	nicotinamidase (No1)	H2O[c] + nicotinamide[c] + 3.6122e-06 prot_M7WW70[c] => ammonium[c] + nicotinate[c]	0
r_0782No1	nicotinamide N-methyltransferase (No1)	nicotinamide[c] + S-adenosyl-L-methionine[c] + 1.3623e-06 prot_M7XKB7[c] => 1-methylnicotinamide[c] + S-adenosyl-L-homocysteine[c]	0
r_0783No1	nicotinamide-nucleotide adenylyltransferase (No1)	ATP[c] + H+[c] + NMN[c] + 5.1536e-06 prot_M7X005[c] => diphosphate[c] + NAD[c]	0
r_0784No1	nicotinamide-nucleotide adenylyltransferase (No1)	ATP[n] + H+[n] + NMN[n] + 5.1536e-06 prot_M7X005[c] => diphosphate[n] + NAD[n]	0
r_0785No1	nicotinate-nucleotide adenylyltransferase (No1)	ATP[c] + H+[c] + nicotinic acid D-ribonucleotide[c] + 5.1536e-06 prot_M7X005[c] => deamido-NAD(+)[c] + diphosphate[c]	0
r_0786No1	nicotinate-nucleotide diphosphorylase (carboxylating) (No1)	2 H+[c] + PRPP[c] + quinolinate[c] + 4.6296e-05 prot_M7X0E7[c] => carbon dioxide[c] + diphosphate[c] + nicotinic acid D-ribonucleotide[c]	0
r_0787No1	nicotinate-nucleotide diphosphorylase (carboxylating) (No1)	2 H+[m] + PRPP[m] + quinolinate[m] + 4.6296e-05 prot_M7X0E7[c] => carbon dioxide[m] + diphosphate[m] + nicotinic acid D-ribonucleotide[m]	0
r_0788No1	nucleoside diphosphatase (No1)	ADP[c] + H2O[c] + 6.1866e-07 prot_M7WZ93[c] => AMP[c] + H+[c] + phosphate[c]	0
r_0789No1	nucleoside diphosphatase (No1)	GDP[c] + H2O[c] + 7.2527e-08 prot_M7WZ93[c] => GMP[c] + H+[c] + phosphate[c]	0
r_0790No1	nucleoside diphosphatase (No1)	H2O[c] + UDP[c] + 2.6709e-06 prot_M7WZ93[c] => H+[c] + phosphate[c] + UMP[c]	0
r_0791No1	nucleoside diphosphatase (No1)	H2O[g] + UDP[g] + 7.2527e-08 prot_M7WQ02[c] => H+[g] + phosphate[g] + UMP[g]	0
r_0792No1	nucleoside diphosphatase (No1)	CDP[c] + H2O[c] + 3.1211e-06 prot_M7WZ93[c] => CMP[c] + H+[c] + phosphate[c]	0
r_0793No1	nucleoside diphosphatase (No1)	H2O[c] + IDP[c] + 3.1566e-06 prot_M7WZ93[c] => H+[c] + IMP[c] + phosphate[c]	0
r_0795No1	nucleoside diphosphate kinase (No1)	ATP[c] + CDP[c] + 1.3323e-07 prot_M7XZ23[c] => ADP[c] + CTP[c]	0
r_0796No1	nucleoside diphosphate kinase (No1)	ATP[c] + dADP[c] + 1.3323e-07 prot_M7XZ23[c] => ADP[c] + dATP[c]	0
r_0797No1	nucleoside diphosphate kinase (No1)	ATP[c] + dCDP[c] + 1.3323e-07 prot_M7XZ23[c] => ADP[c] + dCTP[c]	0
r_0798No1	nucleoside diphosphate kinase (No1)	ATP[c] + dGDP[c] + 1.3323e-07 prot_M7XZ23[c] => ADP[c] + dGTP[c]	0
r_0799No1	nucleoside diphosphate kinase (No1)	ATP[c] + dTDP[c] + 1.3323e-07 prot_M7XZ23[c] => ADP[c] + dTTP[c]	0
r_0800No1	nucleoside diphosphate kinase (No1)	ATP[c] + GDP[c] + 1.3323e-07 prot_M7XZ23[c] => ADP[c] + GTP[c]	0.053904
r_0801No1	nucleoside diphosphate kinase (No1)	ATP[c] + IDP[c] + 1.3323e-07 prot_M7XZ23[c] => ADP[c] + ITP[c]	0
r_0802No1	nucleoside diphosphate kinase (No1)	ATP[c] + dIDP[c] + 1.3323e-07 prot_M7XZ23[c] => ADP[c] + dITP[c]	0
r_0803No1	nucleoside diphosphate kinase (No1)	ATP[c] + dUDP[c] + 1.3323e-07 prot_M7XZ23[c] => ADP[c] + dUTP[c]	0
arm_r_0804	nucleoside triphosphatase (arm)	GTP[c] + H2O[c] => pmet_r_0804[c]	0
r_0804No1	nucleoside triphosphatase (No1)	9.3749e-08 prot_M7WZ93[c] + pmet_r_0804[c] => GDP[c] + H+[c] + phosphate[c]	0
r_0804No2	nucleoside triphosphatase (No2)	pmet_r_0804[c] + 3.4336e-06 prot_M7WVW4[c] => GDP[c] + H+[c] + phosphate[c]	0
r_0804No3	nucleoside triphosphatase (No3)	pmet_r_0804[c] + 3.4336e-06 prot_M7XCL8[c] => GDP[c] + H+[c] + phosphate[c]	0
r_0804No4	nucleoside triphosphatase (No4)	pmet_r_0804[c] + 3.4336e-06 prot_M7WX06[c] => GDP[c] + H+[c] + phosphate[c]	0
r_0804No5	nucleoside triphosphatase (No5)	pmet_r_0804[c] + 3.4336e-06 prot_M7WLR9[c] => GDP[c] + H+[c] + phosphate[c]	0
r_0805No1	nucleoside triphosphatase (No1)	H2O[c] + UTP[c] + 1.2848e-07 prot_M7WZ93[c] => H+[c] + phosphate[c] + UDP[c]	0
r_0806No1	nucleoside triphosphatase (No1)	CTP[c] + H2O[c] + 1.2151e-07 prot_M7WZ93[c] => CDP[c] + H+[c] + phosphate[c]	0
r_0807No1	nucleoside triphosphatase (No1)	H2O[c] + ITP[c] + 3.0468e-07 prot_M7WZ93[c] => H+[c] + IDP[c] + phosphate[c]	0
r_0810No1	nucleoside-diphosphatase (GDP), Golgi (No1)	GDP[g] + H2O[g] + 7.2527e-08 prot_M7WQ02[c] => GMP[g] + H+[g] + phosphate[g]	0
r_0811No1	nucleoside-diphosphate kinase (ATP:UDP) (No1)	ATP[c] + UDP[c] + 1.3323e-07 prot_M7XZ23[c] => ADP[c] + UTP[c]	0.097338
r_0812No1	O-acetylhomoserine (thiol)-lyase (No1)	methanethiol[c] + O-acetyl-L-homoserine[c] + 1.9841e-08 prot_M7XKI3[c] => acetate[c] + H+[c] + L-methionine[c]	0
r_0813No1	O-acetylhomoserine (thiol)-lyase (No1)	hydrogen sulfide[c] + O-acetyl-L-homoserine[c] + 3.8052e-07 prot_M7XKI3[c] => acetate[c] + H+[c] + L-homocysteine[c]	0.0062548
arm_r_0815	O-succinylhomoserine lyase (L-cysteine) (arm)	L-cysteine[c] + O-succinyl-L-homoserine[c] => pmet_r_0815[c]	0
r_0815No1	O-succinylhomoserine lyase (L-cysteine) (No1)	2.2957e-06 prot_M7WWQ2[c] + pmet_r_0815[c] => H+[c] + L-cystathionine[c] + succinate[c]	0
r_0815No2	O-succinylhomoserine lyase (L-cysteine) (No2)	0.00041459 prot_M7WUV4[c] + pmet_r_0815[c] => H+[c] + L-cystathionine[c] + succinate[c]	0
r_0815No3	O-succinylhomoserine lyase (L-cysteine) (No3)	1.3011e-07 prot_M7WT61[c] + pmet_r_0815[c] => H+[c] + L-cystathionine[c] + succinate[c]	0
r_0816No1	ornithine carbamoyltransferase (No1)	carbamoyl phosphate[c] + ornithine[c] + 8.1699e-08 prot_M7WUR1[c] => H+[c] + L-citrulline[c] + phosphate[c]	0.01615
r_0817No1	ornithine decarboxylase (No1)	H+[c] + ornithine[c] + 3.5704e-06 prot_M7XLS3[c] => carbon dioxide[c] + putrescine[c]	0
r_0818No1	ornithine transacetylase (No1)	L-glutamate[m] + N(2)-acetyl-L-ornithine[m] + 1.3291e-05 prot_M7WFJ0[c] => N-acetyl-L-glutamate[m] + ornithine[m]	0.033162
r_0819No1	ornithine transaminase (No1)	2-oxoglutarate[c] + ornithine[c] + 0.0083417 prot_M7XAJ6[c] => L-glutamate[c] + L-glutamic 5-semialdehyde[c]	0.017013
r_0820No1	orotate phosphoribosyltransferase (No1)	diphosphate[c] + orotidine 5'-(dihydrogen phosphate)[c] + 0.00021368 prot_M7WQ31[c] => orotate[c] + PRPP[c]	0
r_0821No1	orotidine-5'-phosphate decarboxylase (No1)	H+[c] + orotidine 5'-(dihydrogen phosphate)[c] + 4.8733e-07 prot_M7XB86[c] => carbon dioxide[c] + UMP[c]	0.0059913
r_0831No1	oxoglutarate dehydrogenase (dihydrolipoamide S-succinyltransferase) (No1)	coenzyme A[m] + S(8)-succinyldihydrolipoamide[m] + 3.0899e-07 prot_M7WR40[c] + 3.0899e-07 prot_M7WKF8[c] + 3.0899e-07 prot_M7XGI7[c] => dihydrolipoamide[m] + succinyl-CoA[m]	0.53316
r_0832No1	oxoglutarate dehydrogenase (lipoamide) (No1)	2-oxoglutarate[m] + H+[m] + lipoamide[m] + 4.2801e-07 prot_M7WR40[c] + 4.2801e-07 prot_M7WKF8[c] + 4.2801e-07 prot_M7XGI7[c] => carbon dioxide[m] + S(8)-succinyldihydrolipoamide[m]	0.53316
r_0841No1	pantetheine-phosphate adenylyltransferase (No1)	ATP[c] + H+[c] + pantetheine 4'-phosphate[c] + 5.7238e-05 prot_M7WJX6[c] => 3'-dephospho-CoA[c] + diphosphate[c]	0
r_0842No1	pantothenate kinase (No1)	(R)-pantothenate[c] + ATP[c] + 0.00013103 prot_M7WIC9[c] => (R)-4'-phosphopantothenic acid[c] + ADP[c] + H+[c]	0
r_0843No1	pantothenate synthase (No1)	(R)-pantoate[c] + ATP[c] + beta-alanine[c] + 8.1699e-05 prot_M7WJ30[c] => (R)-pantothenate[c] + AMP[c] + diphosphate[c] + H+[c]	0
r_0844No1	peroxisomal acyl-CoA thioesterase (No1)	decanoyl-CoA[p] + H2O[p] + 2.0425e-06 prot_M7WMY6[c] => coenzyme A[p] + decanoate[p] + H+[p]	0
arm_r_0851	phenylalanine transaminase (arm)	2-oxoglutarate[c] + L-phenylalanine[c] => pmet_r_0851[c]	0
r_0851No1	phenylalanine transaminase (No1)	pmet_r_0851[c] + 2.3148e-07 prot_M7X6L8[c] => keto-phenylpyruvate[c] + L-glutamate[c]	0
r_0851No2	phenylalanine transaminase (No2)	pmet_r_0851[c] + 2.3148e-07 prot_M7X1I9[c] => keto-phenylpyruvate[c] + L-glutamate[c]	0
r_0852No1	phenylalanyl-tRNA synthetase (No1)	ATP[c] + L-phenylalanine[c] + tRNA(Phe)[c] + 4.6066e-07 prot_M7X2Z7[c] + 4.6066e-07 prot_M7XK91[c] => AMP[c] + diphosphate[c] + Phe-tRNA(Phe)[c]	0.0079326
r_0853No1	phenylalanyl-tRNA synthetase (No1)	ATP[m] + L-phenylalanine[m] + tRNA(Phe)[m] + 4.6066e-07 prot_M7WMZ5[c] => AMP[m] + diphosphate[m] + Phe-tRNA(Phe)[m]	0
r_0855No1	phopshoribosylaminoimidazole synthetase (No1)	5'-phosphoribosyl-N-formylglycineamidine[c] + ATP[c] + 0.00027778 prot_M7WW40[c] => 5'-phosphoribosyl-5-aminoimidazole[c] + ADP[c] + 2 H+[c] + phosphate[c]	0.0054799
r_0882No1	phosphoacetylglucosamine mutase (No1)	N-acetyl-D-glucosamine 6-phosphate[c] + 9.4482e-05 prot_M7XCR6[c] => N-acetyl-alpha-D-glucosamine 1-phosphate[c]	0
r_0883No1	phosphoadenylyl-sulfate reductase (thioredoxin) (No1)	3'-phospho-5'-adenylyl sulfate[c] + TRX1[c] + 9.8155e-11 prot_M7XII3[c] + 9.8155e-11 prot_M7WJQ7[c] => adenosine 3',5'-bismonophosphate[c] + 2 H+[c] + sulphite[c] + TRX1 disulphide[c]	0.0062548
r_0884No1	phosphoenolpyruvate carboxykinase (No1)	ATP[c] + oxaloacetate[c] + 7.3099e-06 prot_M7XSC4[c] => ADP[c] + carbon dioxide[c] + phosphoenolpyruvate[c]	0
r_0885No1	phosphoethanolamine cytidyltransferase (No1)	CTP[c] + H+[c] + O-phosphoethanolamine[c] + 3.6169e-06 prot_M7WQS7[c] => CDP-ethanolamine[c] + diphosphate[c]	0
r_0886No1	phosphofructokinase (No1)	ATP[c] + D-fructose 6-phosphate[c] + 7.7809e-07 prot_M7X6S3[c] => ADP[c] + D-fructose 1,6-bisphosphate[c] + H+[c]	0.17189
r_0887No1	phosphofructokinase (s7p) (No1)	ATP[c] + sedoheptulose 7-phosphate[c] + 7.7809e-07 prot_M7X6S3[c] => ADP[c] + H+[c] + sedoheptulose 1,7-bisphosphate[c]	0
r_0888No1	phosphoglucomutase (No1)	D-glucose 6-phosphate[c] + 8.6806e-08 prot_M7WYL9[c] => D-glucose 1-phosphate[c]	0.093294
r_0889No1	phosphogluconate dehydrogenase (No1)	6-phospho-D-gluconate[c] + NADP(+)[c] + 3.8052e-06 prot_M7X3Z4[c] => carbon dioxide[c] + D-ribulose 5-phosphate[c] + NADPH[c]	1.2376
r_0890No1	phosphoglucosamine mutase (No1)	alpha-D-glucosamine 1-phosphate[c] + 9.4482e-05 prot_M7XCR6[c] => alpha-D-glucosamine 6-phosphate[c]	0
arm_r_0891	phosphoglycerate dehydrogenase (arm)	3-phosphonato-D-glycerate(3-)[c] + NAD[c] => pmet_r_0891[c]	0.085898
r_0891No1	phosphoglycerate dehydrogenase (No1)	pmet_r_0891[c] + 7.215e-08 prot_M7X688[c] => 3-phospho-hydroxypyruvate[c] + H+[c] + NADH[c]	0
r_0891No2	phosphoglycerate dehydrogenase (No2)	pmet_r_0891[c] + 7.215e-08 prot_M7XHJ1[c] => 3-phospho-hydroxypyruvate[c] + H+[c] + NADH[c]	0.085898
r_0892No1	phosphoglycerate kinase (No1)	1,3-bisphospho-D-glycerate[c] + ADP[c] + 1.055e-07 prot_M7X689[c] => 3-phosphonato-D-glycerate(3-)[c] + ATP[c]	1.1263
arm_r_0893	phosphoglycerate mutase (arm)	3-phosphonato-D-glycerate(3-)[c] => pmet_r_0893[c]	1.0404
r_0893No1	phosphoglycerate mutase (No1)	pmet_r_0893[c] + 8.6806e-08 prot_M7XL58[c] => 2-phospho-D-glyceric acid[c]	1.0404
r_0893No2	phosphoglycerate mutase (No2)	pmet_r_0893[c] + 8.6806e-08 prot_M7XSI3[c] => 2-phospho-D-glyceric acid[c]	0
r_0893No3	phosphoglycerate mutase (No3)	8.6806e-08 prot_M7XRQ3[c] + pmet_r_0893[c] => 2-phospho-D-glyceric acid[c]	0
r_0902No1	phosphomannomutase (No1)	D-mannose 1-phosphate[c] + 6.3131e-05 prot_M7XHN3[c] => D-mannose 6-phosphate[c]	0
r_0903No1	phosphomethylpyrimidine kinase (No1)	4-amino-2-methyl-5-phosphomethylpyrimidine[c] + ATP[c] + 1.8618e-07 prot_M7WHQ7[c] => 4-amino-2-methyl-5-diphosphomethylpyrimidine[c] + ADP[c]	0
r_0904No1	phosphomevalonate kinase (No1)	(R)-5-phosphomevalonic acid[c] + ATP[c] + 8.1699e-05 prot_M7WL39[c] => (R)-5-diphosphomevalonic acid[c] + ADP[c]	0
r_0905No1	phosphopantothenate-cysteine ligase (No1)	(R)-4'-phosphopantothenic acid[c] + CTP[c] + L-cysteine[c] + 9.5785e-05 prot_M7X7I4[c] => CMP[c] + diphosphate[c] + H+[c] + N-[(R)-4-phosphonopantothenoyl]-L-cysteine [cytoplasm][c]	0
r_0906No1	phosphopantothenoylcysteine decarboxylase (No1)	H+[c] + N-[(R)-4-phosphonopantothenoyl]-L-cysteine [cytoplasm][c] + 9.5785e-05 prot_M7XTR5[c] => carbon dioxide[c] + pantetheine 4'-phosphate[c]	0
arm_r_0907	phosphopentomutase (arm)	alpha-D-ribose 1-phosphate(2-)[c] => pmet_r_0907[c]	0
r_0907No1	phosphopentomutase (No1)	pmet_r_0907[c] + 8.6806e-08 prot_M7WTV5[c] => ribose-5-phosphate[c]	0
r_0907No2	phosphopentomutase (No2)	8.6806e-08 prot_M7WYL9[c] + pmet_r_0907[c] => ribose-5-phosphate[c]	0
r_0908No1	phosphoribosyl amino imidazolesuccinocarbozamide synthetase (No1)	ATP[c] + L-aspartate[c] + phosphoribosyl-carboxy-aminoimidazole[c] + 3.5879e-06 prot_M7XHL0[c] => 5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole[c] + ADP[c] + H+[c] + phosphate[c]	0.0054799
r_0909No1	phosphoribosyl-AMP cyclohydrolase (No1)	1-(5-phosphoribosyl)-5'-AMP[c] + H2O[c] + 1.1904e-05 prot_M7X6U2[c] => 1-(5-phospho-D-ribosyl)-5-[(5-phospho-D-ribosylamino)methylideneamino]imidazole-4-carboxamide [cytoplasm][c]	0.0052117
r_0910No1	phosphoribosyl-ATP pyrophosphatase (No1)	5-phosphoribosyl-ATP[c] + H2O[c] + 1.1904e-05 prot_M7X6U2[c] => 1-(5-phosphoribosyl)-5'-AMP[c] + diphosphate[c] + H+[c]	0.0052117
r_0911No1	phosphoribosylaminoimidazole-carboxylase (No1)	5'-phosphoribosyl-5-aminoimidazole[c] + ATP[c] + carbon dioxide[c] + H2O[c] + 3.6075e-06 prot_M7XB28[c] => ADP[c] + H+[c] + phosphate[c] + phosphoribosyl-carboxy-aminoimidazole[c]	0.0054799
r_0912No1	phosphoribosylaminoimidazolecarboxamide formyltransferase (No1)	10-formyl-THF[c] + AICAR[c] + 4.3403e-07 prot_M7X3F9[c] => phosphoribosyl-formamido-carboxamide[c] + THF[c]	0.010692
r_0913No1	phosphoribosylanthranilate isomerase (No1)	N-(5-phospho-beta-D-ribosyl)anthranilate[c] + 2.1368e-06 prot_M7WRD1[c] => 1-(2-carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate[c]	0.0030425
r_0914No1	phosphoribosylglycinamidine synthetase (No1)	5-phosphoribosylamine[c] + ATP[c] + L-glycine[c] + 0.00027778 prot_M7WW40[c] => 5-phospho-ribosyl-glycineamide[c] + ADP[c] + H+[c] + phosphate[c]	0.0054799
r_0915No1	phosphoribosylpyrophosphate amidotransferase (No1)	H2O[c] + L-glutamine[c] + PRPP[c] + 1.3355e-07 prot_M7X4E5[c] => 5-phosphoribosylamine[c] + diphosphate[c] + L-glutamate[c]	0.0054799
arm_r_0916	phosphoribosylpyrophosphate synthetase (arm)	ATP[c] + ribose-5-phosphate[c] => pmet_r_0916[c]	0.019725
r_0916No1	phosphoribosylpyrophosphate synthetase (No1)	pmet_r_0916[c] + 0.00042088 prot_M7XKF0[c] => AMP[c] + H+[c] + PRPP[c]	0.019725
r_0916No2	phosphoribosylpyrophosphate synthetase (No2)	pmet_r_0916[c] + 0.00042088 prot_M7XHB5[c] => AMP[c] + H+[c] + PRPP[c]	0
r_0917No1	phosphoserine phosphatase (L-serine) (No1)	3-phospho-serine[c] + H2O[c] + 3.4549e-07 prot_M7WQA8[c] => L-serine[c] + phosphate[c]	0.085898
r_0918No1	phosphoserine transaminase (No1)	3-phospho-hydroxypyruvate[c] + L-glutamate[c] + 0.00011156 prot_M7X5E3[c] => 2-oxoglutarate[c] + 3-phospho-serine[c]	0.085898
r_0921No1	Phytosphingosine phosphate lyase (No1)	phytosphingosine 1-phosphate[er] + 3.5162e-08 prot_M7XJD3[c] => 2-hydroxyhexadecanal[er] + O-phosphoethanolamine[er]	0
r_0922No1	phytosphingosine synthesis (No1)	H+[er] + NADPH[er] + oxygen[er] + sphinganine[er] + 8.5734e-10 prot_M7X540[c] => H2O[er] + NADP(+)[er] + phytosphingosine[er]	0
r_0935No1	porphobilinogen synthase (No1)	2 5-aminolevulinate[c] + 1.7253e-05 prot_M7X6Z4[c] => H+[c] + 2 H2O[c] + porphobilinogen[c]	0
r_0937No1	poylamine oxidase (No1)	H2O[c] + oxygen[c] + spermine[c] + 7.1225e-06 prot_M7X5X1[c] => 3-aminopropanal[c] + hydrogen peroxide[c] + spermidine[c]	0
r_0938No1	prephenate dehydratase (No1)	H+[c] + prephenate[c] + 1.4378e-07 prot_M7XJB2[c] => carbon dioxide[c] + H2O[c] + keto-phenylpyruvate[c]	0.0079326
r_0939No1	prephenate dehydrogenase (NADP) (No1)	NADP(+)[c] + prephenate[c] + 1.0562e-05 prot_M7XE69[c] => 3-(4-hydroxyphenyl)pyruvate[c] + carbon dioxide[c] + NADPH[c]	0.0053101
r_0941No1	prolyl-tRNA synthetase (No1)	ATP[c] + L-proline[c] + tRNA(Pro)[c] + 1.3228e-06 prot_M7WXC3[c] => AMP[c] + diphosphate[c] + H+[c] + Pro-tRNA(Pro)[c]	0.017013
r_0942No1	protoporphyrinogen oxidase (No1)	3 oxygen[m] + 2 protoporphyrinogen[m] + 1.9701e-05 prot_M7XEX0[c] => 6 H2O[m] + 2 protoporphyrin[m]	0
r_0943No1	purine-nucleoside phosphorylase (No1)	nicotinamide ribose[c] + phosphate[c] + 2.4452e-06 prot_M7WDP6[c] + 2.4452e-06 prot_M7WK86[c] + 2.4452e-06 prot_M7X3C1[c] => alpha-D-ribose 1-phosphate(2-)[c] + H+[c] + nicotinamide[c]	0
r_0949No1	guanosine phosphorylase (No1)	guanosine[c] + phosphate[c] + 3.171e-07 prot_M7WK86[c] => alpha-D-ribose 1-phosphate(2-)[c] + guanine[c]	0
r_0950No1	guanosine phosphorylase (No1)	guanosine[m] + phosphate[m] + 3.171e-07 prot_M7WK86[c] => alpha-D-ribose 1-phosphate(2-)[m] + guanine[m]	0
r_0951No1	inosine phosphorylase (No1)	inosine[c] + phosphate[c] + 9.9206e-09 prot_M7WK86[c] => alpha-D-ribose 1-phosphate(2-)[c] + hypoxanthine[c]	0
r_0953No1	pyridoxal oxidase (No1)	ammonium[c] + 2 H2O[c] + 0.5 oxygen[c] + pyridoxal[c] + 8.4175e-06 prot_M7WPZ4[c] => 2 hydrogen peroxide[c] + pyridoxamine[c]	0
r_0954No1	pyridoxamine 5'-phosphate oxidase (No1)	H2O[c] + oxygen[c] + pyridoxamine 5'-phosphate[c] + 9.9206e-06 prot_M7WPZ4[c] => ammonium[c] + hydrogen peroxide[c] + pyridoxal 5'-phosphate[c]	0
r_0955No1	pyridoxine 5'-phosphate oxidase (No1)	oxygen[c] + pyridoxine 5'-phosphate[c] + 0.0003655 prot_M7WPZ4[c] => hydrogen peroxide[c] + pyridoxal 5'-phosphate[c]	0
r_0956No1	pyridoxine oxidase (No1)	oxygen[c] + pyridoxine[c] + 8.4175e-06 prot_M7WPZ4[c] => hydrogen peroxide[c] + pyridoxal[c]	0
r_0957No1	pyrroline-5-carboxylate reductase (No1)	1-pyrroline-5-carboxylate[c] + 2 H+[c] + NADPH[c] + 6.9444e-08 prot_M7XH05[c] => L-proline[c] + NADP(+)[c]	0.017013
arm_r_0958	pyruvate carboxylase (arm)	ATP[c] + bicarbonate[c] + pyruvate[c] => pmet_r_0958[c]	0.16572
r_0958No1	pyruvate carboxylase (No1)	8.81e-09 prot_M7XNE0[c] + pmet_r_0958[c] => ADP[c] + H+[c] + oxaloacetate[c] + phosphate[c]	0
r_0958No2	pyruvate carboxylase (No2)	8.81e-09 prot_M7WMD7[c] + pmet_r_0958[c] => ADP[c] + H+[c] + oxaloacetate[c] + phosphate[c]	0.16572
r_0958No3	pyruvate carboxylase (No3)	pmet_r_0958[c] + 4.6296e-06 prot_M7WS17[c] => ADP[c] + H+[c] + oxaloacetate[c] + phosphate[c]	0
r_0959No1	pyruvate decarboxylase (No1)	H+[c] + pyruvate[c] + 5.7156e-07 prot_M7X6G2[c] => acetaldehyde[c] + carbon dioxide[c]	0.15346
r_0960No1	pyruvate decarboxylase (acetoin-forming) (No1)	acetaldehyde[c] + H+[c] + pyruvate[c] + 5.7156e-07 prot_M7X6G2[c] => (R)-acetoin[c] + carbon dioxide[c]	0
r_0961No1	pyruvate dehydrogenase (No1)	coenzyme A[m] + NAD[m] + pyruvate[m] + 5.7156e-07 prot_M7WR40[c] + 5.7156e-07 prot_M7WIG9[c] + 5.7156e-07 prot_M7WTI0[c] + 5.7156e-07 prot_M7WZJ7[c] + 5.7156e-07 prot_M7XMA7[c] => acetyl-CoA[m] + carbon dioxide[m] + NADH[m]	0.63261
r_0962No1	pyruvate kinase (No1)	ADP[c] + H+[c] + phosphoenolpyruvate[c] + 8.6697e-08 prot_M7WUI5[c] => ATP[c] + pyruvate[c]	1.0078
